user_id,order_id,order_date,item_name,item_category,price,quantity,offer_applied,city,payment_mode,delivery_time_mins,rating,total_amount,pre_post_offer
9c1ef135-4581-4084-a1e4-271adcf2a1c8,e5612bed-e347-42fd-8958-7474ec84b893,2024-10-01,Burger,Vegetarian,195.97,4,No,Phoenix,Debit Card,30,3.0,783.88,Post
4cb28e8a-3734-48fa-8cb9-bc4a1b8cb947,717f50a8-ddb2-4665-ae15-d286be4bfd2c,2024-11-20,Salad,Vegetarian,490.89,3,Yes,Houston,UPI,86,2.0,1472.67,Post
4a228613-cd83-46f5-bca1-eb507edfe4e2,b4c62b61-db48-4c57-a714-d5f376095c6d,2024-09-01,Salad,Chinese,201.08,4,No,New York,Cash,63,1.0,804.32,Pre
bddd23a1-7189-4a04-b3ed-df8b35897b62,78f15bce-76d6-4c3b-a4e0-9c28d47ff3b0,2024-10-29,Pizza,Italian,257.81,3,Yes,Los Angeles,Credit Card,51,,773.4300000000001,Post
610f43ab-8442-40db-9c05-2e635c6b28ea,9460a2d8-b0f2-4ceb-8347-5bf216dfd4ea,2024-10-09,Sushi,Chinese,483.27,2,Yes,Chicago,Debit Card,56,,966.54,Post
cb0bbd83-c592-45b8-86fe-6345b38a84e3,c0e314f9-d828-4c00-85ef-68686ef0ab16,2025-04-03,Salad,Fast Food,130.55,4,No,New York,Debit Card,68,3.0,522.2,Post
46c87f30-2c0c-4e59-9ef9-75dac4a05422,f65808d5-95af-4e79-b5ec-285474753eae,2024-12-07,Pasta,Fast Food,477.43,5,No,Phoenix,UPI,26,,2387.15,Post
4f343d1e-f238-4520-890c-94e0b485f8f5,077684eb-d820-4898-91b4-bb482905a546,2024-11-17,Pasta,Italian,499.11,3,Yes,Houston,Debit Card,47,4.0,1497.33,Post
7be60286-fc8e-4584-b771-eccf78c77add,b51917ff-e3ef-451e-a828-a9c24d1a6c61,2024-10-31,Sushi,Chinese,311.09,2,No,Phoenix,Credit Card,74,1.0,622.18,Post
f0e5c1d3-683f-449b-9da2-4162ac7487e9,91d9a240-222b-4331-9df4-213e82ffd8d0,2025-04-02,Pizza,Chinese,393.44,3,Yes,New York,Cash,21,4.0,1180.32,Post
c2d85103-7dad-486c-8036-23177e0cf5c2,e00bfe82-3bf8-4c56-8570-ecbb6519e0b7,2024-10-18,Salad,Fast Food,220.7,3,No,New York,Cash,53,5.0,662.0999999999999,Post
c9864f85-5acc-42ed-864d-548cdca35985,4ce8765d-90b2-403a-b873-5a6a5f606cb0,2024-11-29,Burger,Vegetarian,416.84,2,Yes,New York,UPI,72,2.0,833.68,Post
6290e227-a6b3-48b6-af32-089f74df6de9,5314a658-337a-428f-9e4f-815f10f7a16b,2025-02-06,Salad,Indian,317.68,3,No,Los Angeles,Credit Card,16,5.0,953.04,Post
1d3f301c-d1d1-4482-80da-afb6a4c4cfbf,59ed31d1-9aff-483c-8678-da8ce65a360d,2024-12-19,Burger,Indian,143.06,4,No,New York,Cash,64,3.0,572.24,Post
c54658fa-c77c-4abc-afea-7fe0b87c3879,151fa61d-10e2-4c9d-a732-652e00e86c91,2025-02-24,Salad,Chinese,311.91,3,Yes,Phoenix,Cash,82,2.0,935.73,Post
7cda35a9-2d03-403b-834f-7eb73f1b145b,d18da1e0-fc21-492f-ba60-ee80ca5c2277,2024-06-06,Pasta,Italian,430.72,1,No,Phoenix,UPI,81,1.0,430.72,Pre
93b220a1-32d2-43ec-8a86-120fe6f22efb,9c26c130-55da-403f-b7f8-9f10c81eda58,2024-07-02,Sushi,Chinese,204.94,5,Yes,Phoenix,Cash,70,4.0,1024.7,Pre
5a3de12e-76d5-401e-9c56-7ade7b57399a,f3924d94-29fa-4139-a9a5-51c4a9ac5880,2024-09-27,Burger,Fast Food,466.53,1,Yes,New York,Debit Card,30,5.0,466.53,Pre
bb27070d-0180-4ff6-aaef-4c3b15606ba9,18890b71-12ae-42e1-9c72-092381be7e7c,2025-01-02,Pasta,Chinese,261.83,1,Yes,Chicago,Cash,71,3.0,261.83,Post
ab9a3561-dfc9-4646-a680-3ee4fe91ab4e,9ff2be89-0342-4b3f-868b-0db0dd8df92a,2024-12-02,Pasta,Chinese,290.38,1,No,Phoenix,Credit Card,56,1.0,290.38,Post
ca39a3f8-61a8-45e0-9061-aa9086649a54,8346d309-a365-485d-8501-b37d3d9558b4,2024-12-25,Salad,Italian,123.48,4,No,Phoenix,UPI,78,3.0,493.92,Post
f5e8ab3a-8ce9-4aff-8e46-a47066f59ee3,ebda4ffd-6dfc-4570-a0c2-170b189df686,2025-02-11,Pasta,Chinese,303.92,3,Yes,New York,Cash,22,,911.76,Post
b2da0d9c-69ea-40ac-8b16-7e9f57748420,fa48e273-af7d-4c3b-9242-3ae207a41d08,2024-06-12,Pasta,Vegetarian,311.14,2,No,New York,Debit Card,59,4.0,622.28,Pre
0ae4a56e-cb74-45f0-9472-085c35ca7dad,0c8c5086-894d-4716-862b-138a41fdaad7,2024-12-30,Sushi,Fast Food,451.75,3,No,Los Angeles,Credit Card,31,5.0,1355.25,Post
9d231b7e-9aba-42bf-8d63-1c1ea4b00bd9,1ae49e26-bab2-454c-b2fb-a87604874d48,2024-08-19,Sushi,Italian,200.67,4,No,Phoenix,UPI,90,4.0,802.68,Pre
fa71239d-b728-480c-94b2-dd8bdf7447dc,9a435772-5e01-4ae6-aa91-07570d8d15a3,2024-08-08,Sushi,Vegetarian,103.48,2,No,Los Angeles,Debit Card,80,,206.96,Pre
b85b279a-1eec-4130-8e99-b900084b90e4,cc505c33-cd9f-4c25-b1be-677d399d30c0,2024-07-04,Sushi,Indian,120.91,1,No,Phoenix,UPI,52,2.0,120.91,Pre
1ebc5d02-1b5b-4172-b069-29eb2d27b5d5,a61bfb56-26c7-43d2-a0d5-f6d4fb785773,2024-09-30,Sushi,Chinese,381.25,2,Yes,New York,Credit Card,71,1.0,762.5,Pre
a83dbe3a-a388-4603-9c1e-3a376c7d1fef,a5350811-1ce0-4a92-b896-673f004f4522,2024-09-09,Pasta,Chinese,324.37,1,Yes,Chicago,Debit Card,78,,324.37,Pre
7ceebc2a-da19-4dad-bb2f-8ab73a044ca9,eb9925a9-9d11-4087-b313-dbc584437b61,2025-02-01,Pasta,Italian,273.21,1,No,Phoenix,Cash,85,,273.21,Post
16bccd75-ca20-4813-80e8-1b377e7f1717,e7c51427-723f-4627-a44d-49b62c23352f,2024-09-07,Salad,Italian,407.5,1,Yes,New York,Cash,65,1.0,407.5,Pre
9298885a-13ca-4f14-89ef-08991d95be90,9f4d77fd-0937-46cc-b017-0d0887216756,2024-08-04,Pizza,Italian,217.52,1,Yes,Los Angeles,Cash,64,4.0,217.52,Pre
732bb60d-2c73-40b0-b728-0ec20eea60db,1f397c86-e04b-45cd-87c3-ab2afa932157,2024-09-09,Salad,Indian,412.75,5,Yes,Chicago,Debit Card,84,3.0,2063.75,Pre
7c14d6eb-b3f2-4082-854d-92f5a3939108,780e27ac-4804-4f65-9e5d-4dd0771f0c64,2025-03-15,Pizza,Chinese,415.75,1,No,New York,Credit Card,15,,415.75,Post
d3c1163e-256c-4f9f-b8d9-80ed72307c93,039500d2-c002-49c3-acbb-66fbb7c94d1f,2024-11-05,Sushi,Vegetarian,440.42,2,No,Los Angeles,Cash,60,4.0,880.84,Post
573f05a0-51c7-423b-9e1c-efe8bd852ef5,cfe7fc3f-83cf-4706-8448-2ddecdc92567,2024-09-07,Pizza,Indian,258.48,2,No,New York,Credit Card,80,1.0,516.96,Pre
f6dcb437-5071-4678-bf3e-7145fb4bc871,5965b69a-ba46-4923-b850-5cb3833f930e,2025-04-14,Sushi,Chinese,188.74,2,Yes,Los Angeles,Debit Card,16,5.0,377.48,Post
274cf0c2-b390-44a9-95a3-0d2d81d5558a,0a064ceb-f76c-4988-8b9d-45240b70312a,2024-08-20,Salad,Fast Food,258.59,1,No,Chicago,UPI,56,,258.59,Pre
e02e8ffd-8bab-40a6-975b-89bfae6499ce,e952020a-55f2-4e0d-a57c-a5e534eb03c3,2024-11-29,Sushi,Fast Food,159.82,4,No,New York,Debit Card,50,4.0,639.28,Post
7f164291-b06d-4b5d-965c-a95d9a8995ed,2043ae8b-b390-49cd-816d-6b7e5c69bfcd,2024-08-10,Pizza,Chinese,395.89,4,No,Los Angeles,UPI,30,3.0,1583.56,Pre
add31484-c290-44cb-adae-a2cab0f7ecd0,9befca93-9d84-4f75-8c49-3e5843d337c8,2025-04-14,Pasta,Fast Food,246.36,2,No,Los Angeles,Debit Card,18,2.0,492.72,Post
19210951-d8ce-4cc7-9f2e-073f8cd12479,4d317878-8026-4df8-9fc0-85fde37da496,2024-08-18,Salad,Vegetarian,236.27,1,No,Los Angeles,Debit Card,80,5.0,236.27,Pre
27579663-54fc-4e57-bcc6-a0e2b2690bc6,62fc6720-f90a-430c-8739-e1468c84e0b3,2024-08-02,Pasta,Vegetarian,241.38,1,No,Houston,Cash,21,3.0,241.38,Pre
d2b641f1-e52f-4fff-9dd2-69fbe2530806,9a18a6c3-d336-43ff-aa5c-b1d583dab9b0,2025-02-03,Pasta,Italian,113.77,2,Yes,Phoenix,UPI,28,1.0,227.54,Post
e23388e4-ccd5-4d72-a039-2f025c0ebf2b,2e674936-3004-475a-892e-84249650014e,2025-04-22,Pasta,Fast Food,107.93,5,No,Chicago,Cash,67,3.0,539.6500000000001,Post
8e1efa95-a837-4ce7-b635-88005a680b2b,d0624b2b-7e41-4a1b-8886-e75cf6123927,2024-06-04,Pizza,Fast Food,199.84,1,Yes,Houston,Cash,21,5.0,199.84,Pre
58a5440a-f545-435d-a16e-56a532abbfe0,dda7dc0b-ccd4-4c0f-bf40-ef98840a3a9e,2024-08-24,Salad,Italian,354.48,2,No,New York,Cash,19,2.0,708.96,Pre
bd6600f8-3312-4e71-8178-02c2a36ad517,cec1292e-228d-4331-b251-ef3671c25a42,2025-02-23,Pizza,Indian,385.64,4,Yes,Houston,Credit Card,71,4.0,1542.56,Post
66dc53c3-d529-46cb-8674-6b6a73511997,82b4c486-f939-4e9e-9812-91e1b223b0a3,2025-04-14,Sushi,Italian,252.61,2,Yes,New York,UPI,18,5.0,505.22,Post
54c3a287-5c1d-488c-a393-2f910f1d4a0d,2852eeaa-d716-426f-b71e-ecec77996dc5,2025-03-29,Pasta,Italian,482.36,2,No,Los Angeles,Credit Card,75,5.0,964.72,Post
758852b4-a31c-4de8-943a-27c2c480ffd6,57a388da-6cab-4ed5-bae8-5645df7eb96c,2024-10-12,Sushi,Italian,127.7,1,No,Houston,UPI,51,3.0,127.7,Post
86a61a40-dfbb-4684-8abd-7e4bd3b95d91,c010e23e-771c-4c2e-9633-7b1ac530edcf,2025-03-31,Pasta,Vegetarian,271.23,5,Yes,Houston,Credit Card,70,4.0,1356.15,Post
79c6d71c-9561-4718-9fdb-9f6776782e30,99e2fbe6-01ea-4aac-83be-a290adad1d4c,2025-02-16,Burger,Indian,337.62,1,No,Houston,Debit Card,30,1.0,337.62,Post
9b077914-e05c-424a-973d-89e17951131e,8dce4b89-406c-4fc9-baa2-37e44d088380,2024-05-12,Burger,Indian,361.58,3,Yes,Houston,Credit Card,46,4.0,1084.74,Pre
8920bcc5-9e92-429c-861d-e26b3d775817,cf8f8660-f4fd-4640-8ef0-3263d00a3b5d,2024-06-29,Sushi,Italian,331.85,2,No,Los Angeles,Debit Card,61,4.0,663.7,Pre
5fe5752e-e910-498d-be5b-b4e3fc7cd899,a3422436-0592-471c-961c-80497a635e70,2024-08-10,Burger,Chinese,313.78,4,Yes,Chicago,Credit Card,60,5.0,1255.12,Pre
32a57064-347d-46f8-a636-1be0a5aef59e,5f96744c-ff7e-4a18-b970-df4674058b45,2024-06-25,Burger,Indian,120.83,5,Yes,Los Angeles,Credit Card,79,1.0,604.15,Pre
a37693fb-2637-446a-9a55-537afe551d21,cd6132d2-f7ed-419c-b680-c1b62e8ddb9f,2024-10-31,Burger,Indian,174.85,2,Yes,Los Angeles,Credit Card,62,2.0,349.7,Post
ed1e41f6-a400-4fae-8a03-2a6f87c891da,dd3150d6-bb9b-42ed-9dc4-88ab4b1a4c53,2025-01-18,Pasta,Fast Food,370.77,4,Yes,Phoenix,Cash,55,,1483.08,Post
be69595f-f260-4379-98c7-1870f976029b,9088cc34-4a7d-4e20-a33a-236e4491c3de,2024-12-06,Pasta,Indian,384.33,2,No,Houston,Debit Card,55,5.0,768.66,Post
764531fa-a200-4988-9429-3f481ad48dbd,bd915af0-da2d-466c-a046-daf4ecda963b,2024-11-24,Pizza,Vegetarian,236.47,1,Yes,Chicago,Cash,27,2.0,236.47,Post
40271e52-a5e6-419b-b085-55cf7aa0822b,f989c3a6-2540-449f-974e-e723241baadb,2024-11-13,Pasta,Italian,497.61,3,Yes,Phoenix,Cash,41,4.0,1492.83,Post
bd1c55d2-6529-4312-8b39-c40c1706ae31,19f9047e-6c06-4d1b-b0f4-1e01f890bf1c,2025-01-30,Sushi,Vegetarian,203.33,4,No,Phoenix,UPI,55,1.0,813.32,Post
847cb736-e841-48fa-b990-529ca885f837,f4342dad-fbc7-416c-bcae-ddab1ddfffcf,2024-08-08,Salad,Italian,413.72,1,Yes,New York,Debit Card,35,,413.72,Pre
a4798603-071f-4570-8124-6b7aae3c530a,34a81f91-fcf2-4fe1-bd6e-9f09149dda2a,2024-09-26,Pasta,Indian,386.91,5,No,New York,Debit Card,75,,1934.5500000000002,Pre
79389433-bf36-4051-aea7-62823e6a0d8b,466e7f02-98d7-4eb9-b6b1-d4e65e56afac,2024-09-10,Pasta,Fast Food,253.76,3,Yes,Phoenix,Credit Card,34,,761.28,Pre
30dbe116-cefa-4fa0-a8aa-c31d74d3f81a,adbe02cb-1a27-4267-b8d8-9f21963b7d89,2024-06-10,Salad,Chinese,287.78,5,Yes,Los Angeles,Credit Card,75,4.0,1438.8999999999999,Pre
6a6ddb93-6e21-4d49-a44c-7da9b71c3484,7248e5cf-c8f8-4d36-b35b-737adfd8c8d4,2024-11-23,Pasta,Italian,242.08,5,Yes,New York,UPI,21,5.0,1210.4,Post
a81cc4cd-203a-4136-85b9-a691ae689f19,21f9639b-ed10-4e81-b304-a740419a0c9e,2024-12-17,Pasta,Chinese,128.4,3,Yes,Chicago,Debit Card,24,2.0,385.20000000000005,Post
46185c9a-523f-4a98-9e49-8676d3ee2feb,c1ca13a3-0a37-4560-8bef-fc8c11338ca4,2024-11-11,Burger,Chinese,326.67,3,No,Los Angeles,Credit Card,20,2.0,980.01,Post
2ceab4e2-57d6-4d3b-b1fa-49a22135d777,2e3e06f7-83f0-4b73-ba79-ee2c4af12cad,2024-10-09,Burger,Indian,432.09,1,Yes,Los Angeles,Debit Card,79,4.0,432.09,Post
42eb262e-eb22-4d76-a8ab-8776f30163df,44e0d5d8-e443-4cd6-872d-ae10120c374f,2024-06-24,Salad,Chinese,416.74,3,Yes,Los Angeles,UPI,70,4.0,1250.22,Pre
c4ac7ac7-402b-4ddf-a056-def8b0edf706,3d9a20e0-bc7f-4371-bb82-7416aa7f70f7,2024-06-28,Burger,Chinese,446.0,4,No,New York,Debit Card,63,2.0,1784.0,Pre
0b686180-ed02-4b6b-adbb-0db40c952b38,a791baf3-97d7-443a-9d16-cde6de260f57,2025-02-11,Sushi,Italian,338.19,1,No,Phoenix,UPI,62,2.0,338.19,Post
56a5bdb1-8270-4e5a-b418-ab48c9cd87a0,0cd931a8-ac53-4786-be91-e150bcdaad42,2024-07-09,Burger,Fast Food,420.0,3,Yes,Los Angeles,Credit Card,43,2.0,1260.0,Pre
7074f51e-1eb3-4907-ad13-7f608e842f30,cac8d808-13f5-4294-b910-af12d2815ce6,2024-06-08,Salad,Indian,384.73,5,Yes,Phoenix,Credit Card,33,4.0,1923.65,Pre
54eadca1-9c37-4e6a-8483-02d9a9e73ccc,e56cc89b-8b5e-4f62-807b-9505f86481c1,2024-08-17,Burger,Chinese,257.55,4,Yes,Phoenix,UPI,41,,1030.2,Pre
a9c7fa1e-b057-4439-ab30-4bc552c814f6,24c11356-505c-49a2-8e14-c51c3e0af9f4,2024-05-14,Burger,Fast Food,458.4,3,No,Los Angeles,UPI,36,1.0,1375.1999999999998,Pre
6ef8a609-ba8e-4338-b87c-0e9f146d4e64,a7b7fd67-820e-448e-958e-e438c1d049f2,2024-07-06,Salad,Fast Food,218.51,1,Yes,Houston,UPI,15,,218.51,Pre
5d0a36bc-edc9-4473-aebb-5f6985ce0008,861bd4ab-7a28-4cc2-9292-829658cbcede,2024-10-21,Burger,Indian,344.58,5,Yes,Houston,UPI,79,5.0,1722.8999999999999,Post
0ac52598-78bc-44d7-9d7b-5ed43010c834,ef3b9f4c-fc46-461f-ac2e-c56d1b09ed59,2024-06-21,Sushi,Indian,337.51,1,Yes,Houston,Credit Card,35,1.0,337.51,Pre
6547550f-7842-4d73-ba09-4df1ed71bbe2,90380018-6347-4014-ac24-55ec24a80ceb,2024-07-11,Pasta,Chinese,308.46,4,Yes,Phoenix,Credit Card,87,5.0,1233.84,Pre
4dd29e0d-7fa1-4daa-a57c-e44914fc0b7e,66a3f91e-1c30-4a71-895c-2da8296ad00c,2025-03-01,Salad,Chinese,183.98,4,Yes,New York,UPI,66,4.0,735.92,Post
db6a25ff-7bca-40fd-9fc3-384df0b0124d,ffac772d-4360-4f61-92de-94499e087bcd,2024-12-13,Burger,Chinese,439.6,3,Yes,Chicago,Cash,63,5.0,1318.8000000000002,Post
11d62aa7-f32c-4727-b5f1-f1f8452d5d4c,d2353b7f-a189-40db-86e2-92f28d947323,2025-02-20,Pasta,Vegetarian,489.38,3,Yes,Chicago,Cash,20,,1468.1399999999999,Post
7dfec900-1448-457e-9a96-588950c4314b,d930ba76-ce17-4eca-9e01-40b56d159eb2,2024-10-15,Pizza,Vegetarian,227.08,2,No,Phoenix,Cash,86,3.0,454.16,Post
53b2a178-53d3-4528-a6ba-926b9a99b4f9,fdbf336c-0416-4d4f-8964-4b1bca0d7779,2024-09-27,Pasta,Indian,180.6,1,No,New York,Debit Card,46,4.0,180.6,Pre
0a0f34ae-be2e-4d87-b411-ad1e89a21846,263042eb-1ca2-44dc-8c0d-74a1bb620a79,2025-04-18,Burger,Italian,150.34,1,No,Chicago,Credit Card,38,,150.34,Post
e0e22d6b-1541-4a9f-a09f-75065c7c6fa3,52ffd6be-6d7c-49ea-8746-3a156155f719,2024-08-31,Burger,Fast Food,319.08,2,Yes,Los Angeles,Cash,57,,638.16,Pre
d62aa354-5869-4927-bcba-aadbb97e90e2,fab8822a-2b9b-47f6-86fc-bb8451bdb296,2024-05-07,Pasta,Indian,448.01,3,Yes,Los Angeles,Credit Card,75,,1344.03,Pre
c60796db-605f-4ed3-941a-506a059827ff,c0241b17-216b-428c-be4f-24080dcdd09d,2024-08-13,Pasta,Vegetarian,347.4,2,Yes,Los Angeles,Cash,28,,694.8,Pre
dd349769-df95-4916-b9d0-7eea1c2edba2,64c4efd1-40fc-43f6-be25-ac2efe92ecda,2025-02-10,Pizza,Vegetarian,387.66,2,Yes,Chicago,Debit Card,49,2.0,775.32,Post
eb5669e1-4555-48a9-b7ee-3bcecfb18ef6,9d98d32e-9366-4c3a-8163-1e3d47aa0a27,2024-09-23,Sushi,Fast Food,414.62,2,Yes,Los Angeles,Cash,87,1.0,829.24,Pre
c817c33c-fdc6-418c-872e-fec642057c38,066b6f92-baf3-42e2-9333-d09398c3a3db,2024-11-24,Salad,Vegetarian,238.76,3,No,Houston,UPI,55,1.0,716.28,Post
0f14aa18-7847-4a75-8103-8b603e07a926,d84d8e0c-31e3-4290-a592-30f28ca06cc4,2025-04-11,Pizza,Vegetarian,182.76,3,Yes,Houston,UPI,41,2.0,548.28,Post
8412fde6-2d59-4fb9-95e5-a5f748dece0a,1d5a69da-0921-4962-9b35-6b1a5dda92fd,2024-08-31,Pizza,Chinese,477.16,5,No,Los Angeles,Debit Card,65,,2385.8,Pre
e985123f-a394-4883-9636-40a46eef8eed,1cfd0b33-1a6b-46d5-a69f-fbeeab864d15,2024-07-19,Salad,Italian,161.18,5,Yes,Phoenix,Credit Card,22,,805.9000000000001,Pre
a84e94b5-6534-4513-a202-bc1aa5d076ec,97599eac-ac29-43e2-b9c0-bd455f1e6e50,2024-10-02,Burger,Fast Food,360.65,4,No,Houston,UPI,35,4.0,1442.6,Post
5db38704-c0ca-4f77-a0ef-66bfca586525,39456230-9e3a-4e6d-ad6f-ccc56ccf811c,2025-02-16,Sushi,Vegetarian,423.22,4,No,Chicago,Credit Card,69,5.0,1692.88,Post
56b0f71a-6a51-457f-9bb8-43ee6fbf509b,d33f5100-2154-496f-aa88-d5354a24b742,2024-07-05,Sushi,Indian,456.06,1,Yes,Los Angeles,Credit Card,85,3.0,456.06,Pre
24514fae-e094-4f5c-a25f-874845b07303,eac9b3c6-61a5-4b9a-8848-a46a23d8b1bb,2024-11-20,Sushi,Chinese,226.71,4,No,Houston,Cash,76,4.0,906.84,Post
be39dfd1-731c-4e94-a194-c7c3039d8f53,5bd7cbf3-fb34-4c4e-b1fb-c1be5fea9db1,2025-03-12,Sushi,Indian,168.33,1,No,Phoenix,Credit Card,28,3.0,168.33,Post
a8b31ba1-3819-493c-9e04-054a30db988c,f21979e4-c9f2-4664-9645-b3d81161ce27,2024-05-11,Burger,Italian,247.17,1,Yes,Chicago,UPI,46,3.0,247.17,Pre
a5b5fe0f-e66e-4c38-b03b-ec431f235495,742db886-6949-4006-8ac8-bda3f6281e99,2024-07-06,Salad,Fast Food,307.95,3,Yes,Houston,Credit Card,55,1.0,923.8499999999999,Pre
26828474-893f-4fbe-b901-5edfe04f9459,7070f20b-676e-44cc-b638-22c8d8099cce,2024-08-17,Pizza,Italian,299.6,4,No,Phoenix,Debit Card,64,4.0,1198.4,Pre
1f2e9c13-f7d8-473d-841e-152b34c18666,1eeef29e-095b-464c-99d9-cf88e439ff03,2024-06-08,Pizza,Italian,316.58,1,No,Houston,Credit Card,72,4.0,316.58,Pre
c9f7f8ce-8933-4b17-a739-c1d9c6165144,a7b0556a-0e51-4db8-bb0f-734dba0f3817,2025-03-22,Burger,Italian,323.06,2,Yes,Los Angeles,Credit Card,72,4.0,646.12,Post
439419dd-0e33-4c58-939f-b12bd57f56f2,8606df5a-b16c-47b5-9711-ec41e916c211,2024-05-06,Sushi,Italian,396.93,3,No,Chicago,Credit Card,70,1.0,1190.79,Pre
b8b86fa8-6204-4d91-88da-89d76d43c787,69452494-d06e-41af-8135-f607a292255c,2025-04-01,Salad,Fast Food,260.4,5,No,Los Angeles,UPI,81,5.0,1302.0,Post
5d810f2d-5e24-41f4-a9c9-234a065cf125,5ce01a5a-9e5c-41ee-9280-5c996e118850,2024-11-22,Burger,Vegetarian,206.44,1,Yes,Chicago,Cash,77,2.0,206.44,Post
550a0a43-2ae1-4df1-b439-6fbe58aa40ef,0622a251-3052-4e75-a81c-f1492490e713,2024-08-16,Salad,Fast Food,314.81,2,Yes,New York,Debit Card,65,4.0,629.62,Pre
561ae3d9-00ef-41ae-93d9-73af2ad58687,d2a9145c-6a3c-4fe5-8d74-f9db7038e485,2025-03-06,Sushi,Vegetarian,436.38,1,Yes,New York,Debit Card,67,3.0,436.38,Post
f0184c7c-788b-4222-8b1a-44969c14b071,f2cd720b-3ccf-4f9d-b41b-9a1b5e238e36,2024-11-17,Burger,Indian,200.82,2,Yes,Phoenix,Cash,37,2.0,401.64,Post
f14c7f8c-3a33-4e81-b2f0-1e615ab4d27f,fcd07460-2a56-4f0d-a084-666cf89530b5,2024-10-29,Sushi,Vegetarian,326.63,5,Yes,Houston,Debit Card,70,1.0,1633.15,Post
22644ac3-9b3c-4415-90ef-4a55eef4caf6,90370cc5-8f02-4c60-9782-a1423479f386,2024-11-28,Pasta,Italian,488.39,2,No,Houston,Credit Card,66,1.0,976.78,Post
f4970a5a-20a3-45b8-8a16-6946eda7b18c,999c3fa0-6e30-4ebd-a954-1e95fccc2667,2024-07-20,Pasta,Fast Food,413.02,4,Yes,Los Angeles,Debit Card,54,5.0,1652.08,Pre
d2f8e8b4-2f98-478e-bd3a-4f0414119461,5303bde0-6f08-44c2-9c5f-6f3e8b614169,2024-05-02,Pizza,Fast Food,373.42,5,No,Phoenix,Credit Card,87,,1867.1000000000001,Pre
cde009f2-dc8e-43fd-be53-56e834a21698,342719b2-79d4-4550-a147-c94187d8ee10,2025-02-28,Sushi,Indian,253.57,3,Yes,Los Angeles,UPI,83,3.0,760.71,Post
a02231fe-47ea-4398-8f5e-3ceb2e7489f8,eb66bcf0-e722-4e82-832d-36e7607c5348,2024-12-07,Burger,Vegetarian,207.33,1,No,Phoenix,Cash,45,,207.33,Post
e3c97f24-0830-4cb8-8768-d4e9d54a97b3,792e94da-6147-422d-bc65-080e9d195bdd,2024-07-11,Pizza,Chinese,331.04,1,No,New York,Debit Card,45,5.0,331.04,Pre
c923fc2f-6cdb-4677-95ec-a03f9dcbf35b,edfabbae-07d2-4b0f-b987-133a724848d9,2025-03-04,Sushi,Fast Food,459.05,1,Yes,Chicago,Credit Card,55,1.0,459.05,Post
dee1ff37-329c-4713-9861-067b9a045008,448ffa8d-aafa-4a57-9621-af7477a3a45d,2024-05-18,Sushi,Italian,491.52,2,No,Los Angeles,Cash,63,3.0,983.04,Pre
627909d5-5ff2-4240-af10-0881e0b05585,159e1dfe-28f5-4d00-a0ca-613811990d5a,2025-03-15,Pasta,Vegetarian,285.99,3,No,Houston,Credit Card,60,,857.97,Post
14b21eb9-56e6-4493-a2fe-459efa21b8b0,1ba9cc23-993c-4b38-a698-f3f002dc73cb,2024-11-09,Burger,Vegetarian,122.36,5,Yes,Houston,Debit Card,43,5.0,611.8,Post
0d35d76b-2c43-49f5-a888-b3fa66997ed8,f8784669-5fe4-4419-b467-4adc2704b91b,2025-02-20,Salad,Indian,484.04,4,No,Chicago,Cash,22,1.0,1936.16,Post
dea03941-9b23-4edc-b8b8-e022ed3532db,87878f3c-98f1-4295-9882-d79e0ae5ca93,2024-06-01,Burger,Indian,472.32,2,Yes,Chicago,Debit Card,82,5.0,944.64,Pre
2faff434-ff0b-470b-b031-c0edb785d7a5,e055ffc5-5746-445d-937e-7ae98d5fcd64,2024-05-16,Burger,Indian,433.24,2,No,Chicago,UPI,38,1.0,866.48,Pre
4c96e180-6554-4d0b-98b3-1b4ed7da2e09,cfc5a3ef-6c59-40d8-be6b-4552889d4fcc,2024-08-01,Salad,Fast Food,303.52,5,No,Houston,Cash,90,2.0,1517.6,Pre
2d51f418-0cc3-411e-810e-ab103a57063a,ec1f85bc-862d-44ea-914c-2d9abec90a3e,2024-09-29,Sushi,Chinese,484.21,5,Yes,Houston,UPI,21,5.0,2421.0499999999997,Pre
1ac753a7-183e-4d11-92cb-e76e4ec937db,92ec7ebe-a004-4d57-a7e0-48713b34565c,2025-02-06,Pizza,Italian,296.66,5,Yes,New York,Credit Card,59,4.0,1483.3000000000002,Post
8de48fd0-58ad-43ee-8474-b271bdd2a41a,bdde3f0d-5a33-4182-9470-fbfdfcde52da,2024-06-26,Burger,Vegetarian,260.96,2,No,Los Angeles,UPI,47,2.0,521.92,Pre
3e40aa4f-0289-43ce-9803-23aa61192585,2fbe8785-ac9a-41aa-a5a2-3fe642133387,2024-07-23,Pasta,Italian,221.25,3,No,Chicago,Cash,66,,663.75,Pre
c1f9102f-4155-4947-b092-1d36af307c5b,674f6ae4-0a23-44a8-9052-dc43b0eaf0a5,2024-11-29,Pasta,Indian,365.06,2,No,Los Angeles,Debit Card,42,3.0,730.12,Post
89ebcf38-09da-48f2-a08e-4d09d484fbe0,d8965de6-52d3-45be-ab05-b61266703a1a,2024-11-24,Salad,Indian,338.18,3,Yes,Houston,Cash,73,,1014.54,Post
