user_id,order_id,order_date,item_name,item_category,price,quantity,offer_applied,city,payment_mode,delivery_time_mins,rating,total_amount,pre_post_offer,order_day,order_month,total_amount_discounted,price_zscore
3181ec5c-5f26-4bf6-9a26-3db2328837d5,c1a02769-b10c-4c08-9844-0742e3801d5e,2024-11-29,Pizza,Fast Food,443.65,3,Yes,Chicago,Debit Card,52,1.0,1330.9499999999998,Post,4,11,1197.8549999999998,1.4412480691810228
e4484a15-06f4-4de8-9cc1-f738c991d2fe,d8e0e256-5e2d-4a74-85e5-5bb45fc10cd4,2025-01-09,Sushi,Vegetarian,100.83,5,No,New York,Cash,49,2.0,504.15,Post,3,1,504.15,-1.7832868490052058
b758cac2-bf77-4c78-9576-b39370944bfe,2538e72e-770d-479b-bde2-e9cc4a099963,2024-08-24,Salad,Vegetarian,437.94,3,No,Phoenix,Cash,54,2.0,1313.82,Pre,5,8,1313.82,1.387540308890365
3b20a0c7-651d-4851-92a4-6dd740b7577f,96e3120d-2586-45db-8294-02446b554353,2024-05-11,Salad,Vegetarian,257.95,1,No,New York,Credit Card,77,2.0,257.95,Pre,5,5,257.95,-0.3054298793260148
5ad13234-3a11-42dd-b697-58348a639796,abb9a831-33f3-49df-868f-725e38556ca5,2024-08-29,Pasta,Chinese,312.48,1,No,New York,Cash,87,1.0,312.48,Pre,3,8,312.48,0.20747452849352652
f149f583-461c-4b4d-9c64-4daee1c877dd,4fd3a812-ebc4-4dfd-9c3b-6205df89f6fc,2024-08-14,Sushi,Vegetarian,278.39,2,Yes,Phoenix,Credit Card,88,1.0,556.78,Pre,2,8,501.102,-0.11317302812793266
05ececab-7e82-4834-b205-422daa08098e,6f803b10-b04a-41f8-99df-670877afccef,2024-09-02,Pasta,Chinese,204.18,2,Yes,New York,Cash,61,5.0,408.36,Pre,0,9,367.524,-0.8111857936567815
0841d66f-5584-4779-9027-c848e257aaab,8dd0d0c2-45e1-4f9e-acc5-cc8039710519,2024-05-24,Sushi,Italian,255.25,5,Yes,Los Angeles,UPI,19,5.0,1276.25,Pre,4,5,1148.625,-0.33082584303613316
1105e2bd-cf7f-4ee8-8ae9-a066fe0afe7d,7b7b44a4-18ee-4a8d-90af-7bea18d102d5,2024-08-26,Salad,Italian,243.61,1,Yes,Houston,Cash,79,5.0,243.61,Pre,0,8,219.24900000000002,-0.44031066436419936
8eb9427f-7075-4fa3-b386-dd6dbf8a16da,0f5a2817-1350-4002-b897-9075b289e717,2024-07-07,Burger,Indian,122.23,4,No,Phoenix,Debit Card,63,5.0,488.92,Pre,6,7,488.92,-1.5820003218213035
2bdac3af-c0b6-4aec-9edb-f0120a924b02,058fb240-e774-4203-832d-ffb797406a4e,2024-08-02,Salad,Fast Food,319.74,2,Yes,Chicago,Debit Card,24,3.0,639.48,Pre,4,8,575.532,0.27576145313628947
5f2c00c8-f27f-48b7-9429-7f18a13cd45b,1fcdc251-3ee6-4771-b0cf-5be3372ca651,2024-09-20,Sushi,Italian,227.81,2,Yes,New York,UPI,17,2.0,455.62,Pre,4,9,410.058,-0.5889240816308187
836fde9c-544d-4cf5-9e3c-0a33bf3b56b2,1af2cee7-155a-418f-8629-e63b68d6c0ec,2025-02-15,Sushi,Vegetarian,370.98,3,No,New York,Credit Card,89,1.0,1112.94,Post,5,2,1112.94,0.7577204088794269
9c1ef135-4581-4084-a1e4-271adcf2a1c8,e5612bed-e347-42fd-8958-7474ec84b893,2024-10-01,Burger,Vegetarian,195.97,4,No,Phoenix,Debit Card,30,3.0,783.88,Post,1,10,783.88,-0.8884083351605122
4a228613-cd83-46f5-bca1-eb507edfe4e2,b4c62b61-db48-4c57-a714-d5f376095c6d,2024-09-01,Salad,Chinese,201.08,4,No,New York,Cash,63,1.0,804.32,Pre,6,9,804.32,-0.8403441223609915
bddd23a1-7189-4a04-b3ed-df8b35897b62,78f15bce-76d6-4c3b-a4e0-9c28d47ff3b0,2024-10-29,Pizza,Italian,257.81,3,Yes,Los Angeles,Credit Card,51,2.9950980392156863,773.4300000000001,Post,1,10,696.0870000000001,-0.3067467070739467
cb0bbd83-c592-45b8-86fe-6345b38a84e3,c0e314f9-d828-4c00-85ef-68686ef0ab16,2025-04-03,Salad,Fast Food,130.55,4,No,New York,Debit Card,68,3.0,522.2,Post,3,4,522.2,-1.5037431299441977
46c87f30-2c0c-4e59-9ef9-75dac4a05422,f65808d5-95af-4e79-b5ec-285474753eae,2024-12-07,Pasta,Fast Food,477.43,5,No,Phoenix,UPI,26,2.9950980392156863,2387.15,Post,5,12,2387.15,1.758979792932061
7be60286-fc8e-4584-b771-eccf78c77add,b51917ff-e3ef-451e-a828-a9c24d1a6c61,2024-10-31,Sushi,Chinese,311.09,2,No,Phoenix,Credit Card,74,1.0,622.18,Post,3,10,622.18,0.1944003101390577
f0e5c1d3-683f-449b-9da2-4162ac7487e9,91d9a240-222b-4331-9df4-213e82ffd8d0,2025-04-02,Pizza,Chinese,393.44,3,Yes,New York,Cash,21,4.0,1180.32,Post,2,4,1062.288,0.9689772032976716
c2d85103-7dad-486c-8036-23177e0cf5c2,e00bfe82-3bf8-4c56-8570-ecbb6519e0b7,2024-10-18,Salad,Fast Food,220.7,3,No,New York,Cash,53,5.0,662.0999999999999,Post,4,10,662.0999999999999,-0.6558001194007975
c9864f85-5acc-42ed-864d-548cdca35985,4ce8765d-90b2-403a-b873-5a6a5f606cb0,2024-11-29,Burger,Vegetarian,416.84,2,Yes,New York,UPI,72,2.0,833.68,Post,4,11,750.312,1.1890755554520316
6290e227-a6b3-48b6-af32-089f74df6de9,5314a658-337a-428f-9e4f-815f10f7a16b,2025-02-06,Salad,Indian,317.68,3,No,Los Angeles,Credit Card,16,5.0,953.04,Post,3,2,953.04,0.2563852734167176
1d3f301c-d1d1-4482-80da-afb6a4c4cfbf,59ed31d1-9aff-483c-8678-da8ce65a360d,2024-12-19,Burger,Indian,143.06,4,No,New York,Cash,64,3.0,572.24,Post,3,12,572.24,-1.3860751647539822
c54658fa-c77c-4abc-afea-7fe0b87c3879,151fa61d-10e2-4c9d-a732-652e00e86c91,2025-02-24,Salad,Chinese,311.91,3,Yes,Phoenix,Cash,82,2.0,935.73,Post,0,2,842.157,0.20211315837694602
7cda35a9-2d03-403b-834f-7eb73f1b145b,d18da1e0-fc21-492f-ba60-ee80ca5c2277,2024-06-06,Pasta,Italian,430.72,1,No,Phoenix,UPI,81,1.0,430.72,Pre,3,6,430.72,1.3196296207470115
93b220a1-32d2-43ec-8a86-120fe6f22efb,9c26c130-55da-403f-b7f8-9f10c81eda58,2024-07-02,Sushi,Chinese,204.94,5,Yes,Phoenix,Cash,70,4.0,1024.7,Pre,1,7,922.23,-0.8040373001680075
5a3de12e-76d5-401e-9c56-7ade7b57399a,f3924d94-29fa-4139-a9a5-51c4a9ac5880,2024-09-27,Burger,Fast Food,466.53,1,Yes,New York,Debit Card,30,5.0,466.53,Pre,4,9,419.877,1.6564553468430638
bb27070d-0180-4ff6-aaef-4c3b15606ba9,18890b71-12ae-42e1-9c72-092381be7e7c,2025-01-02,Pasta,Chinese,261.83,1,Yes,Chicago,Cash,71,3.0,261.83,Post,3,1,235.647,-0.26893493888332604
ab9a3561-dfc9-4646-a680-3ee4fe91ab4e,9ff2be89-0342-4b3f-868b-0db0dd8df92a,2024-12-02,Pasta,Chinese,290.38,1,No,Phoenix,Credit Card,56,1.0,290.38,Post,0,12,290.38,-0.0003961374300360674
ca39a3f8-61a8-45e0-9061-aa9086649a54,8346d309-a365-485d-8501-b37d3d9558b4,2024-12-25,Salad,Italian,123.48,4,No,Phoenix,UPI,78,3.0,493.92,Post,2,12,493.92,-1.570242931214767
f5e8ab3a-8ce9-4aff-8e46-a47066f59ee3,ebda4ffd-6dfc-4570-a0c2-170b189df686,2025-02-11,Pasta,Chinese,303.92,3,Yes,New York,Cash,22,2.9950980392156863,911.76,Post,1,2,820.5840000000001,0.1269599176199657
b2da0d9c-69ea-40ac-8b16-7e9f57748420,fa48e273-af7d-4c3b-9242-3ae207a41d08,2024-06-12,Pasta,Vegetarian,311.14,2,No,New York,Debit Card,59,4.0,622.28,Pre,2,6,622.28,0.19487060576331927
0ae4a56e-cb74-45f0-9472-085c35ca7dad,0c8c5086-894d-4716-862b-138a41fdaad7,2024-12-30,Sushi,Fast Food,451.75,3,No,Los Angeles,Credit Card,31,5.0,1355.25,Post,0,12,1355.25,1.5174359603113785
9d231b7e-9aba-42bf-8d63-1c1ea4b00bd9,1ae49e26-bab2-454c-b2fb-a87604874d48,2024-08-19,Sushi,Italian,200.67,4,No,Phoenix,UPI,90,4.0,802.68,Pre,0,8,802.68,-0.8442005464799357
fa71239d-b728-480c-94b2-dd8bdf7447dc,9a435772-5e01-4ae6-aa91-07570d8d15a3,2024-08-08,Sushi,Vegetarian,103.48,2,No,Los Angeles,Debit Card,80,2.9950980392156863,206.96,Pre,3,8,206.96,-1.7583611809193485
b85b279a-1eec-4130-8e99-b900084b90e4,cc505c33-cd9f-4c25-b1be-677d399d30c0,2024-07-04,Sushi,Indian,120.91,1,No,Phoenix,UPI,52,2.0,120.91,Pre,3,7,120.91,-1.594416126301806
1ebc5d02-1b5b-4172-b069-29eb2d27b5d5,a61bfb56-26c7-43d2-a0d5-f6d4fb785773,2024-09-30,Sushi,Chinese,381.25,2,Yes,New York,Credit Card,71,1.0,762.5,Pre,0,9,686.25,0.8543191301027293
a83dbe3a-a388-4603-9c1e-3a376c7d1fef,a5350811-1ce0-4a92-b896-673f004f4522,2024-09-09,Pasta,Chinese,324.37,1,Yes,Chicago,Debit Card,78,2.9950980392156863,324.37,Pre,0,9,291.933,0.3193108279429
7ceebc2a-da19-4dad-bb2f-8ab73a044ca9,eb9925a9-9d11-4087-b313-dbc584437b61,2025-02-01,Pasta,Italian,273.21,1,No,Phoenix,Cash,85,2.9950980392156863,273.21,Post,5,2,273.21,-0.1618956548014193
16bccd75-ca20-4813-80e8-1b377e7f1717,e7c51427-723f-4627-a44d-49b62c23352f,2024-09-07,Salad,Italian,407.5,1,Yes,New York,Cash,65,1.0,407.5,Pre,5,9,366.75,1.1012243328399922
9298885a-13ca-4f14-89ef-08991d95be90,9f4d77fd-0937-46cc-b017-0d0887216756,2024-08-04,Pizza,Italian,217.52,1,Yes,Los Angeles,Cash,64,4.0,217.52,Pre,6,8,195.768,-0.6857109211038257
732bb60d-2c73-40b0-b728-0ec20eea60db,1f397c86-e04b-45cd-87c3-ab2afa932157,2024-09-09,Salad,Indian,412.75,5,Yes,Chicago,Debit Card,84,3.0,2063.75,Pre,0,9,1857.375,1.1506053733874448
7c14d6eb-b3f2-4082-854d-92f5a3939108,780e27ac-4804-4f65-9e5d-4dd0771f0c64,2025-03-15,Pizza,Chinese,415.75,1,No,New York,Credit Card,15,2.9950980392156863,415.75,Post,5,3,415.75,1.178823110843132
d3c1163e-256c-4f9f-b8d9-80ed72307c93,039500d2-c002-49c3-acbb-66fbb7c94d1f,2024-11-05,Sushi,Vegetarian,440.42,2,No,Los Angeles,Cash,60,4.0,880.84,Post,1,11,880.84,1.4108669718537332
573f05a0-51c7-423b-9e1c-efe8bd852ef5,cfe7fc3f-83cf-4706-8448-2ddecdc92567,2024-09-07,Pizza,Indian,258.48,2,No,New York,Credit Card,80,1.0,516.96,Pre,5,9,516.96,-0.30044474570884305
f6dcb437-5071-4678-bf3e-7145fb4bc871,5965b69a-ba46-4923-b850-5cb3833f930e,2025-04-14,Sushi,Chinese,188.74,2,Yes,Los Angeles,Debit Card,16,5.0,377.48,Post,0,4,339.732,-0.9564130824287183
274cf0c2-b390-44a9-95a3-0d2d81d5558a,0a064ceb-f76c-4988-8b9d-45240b70312a,2024-08-20,Salad,Fast Food,258.59,1,No,Chicago,UPI,56,2.9950980392156863,258.59,Pre,1,8,258.59,-0.2994100953354683
e02e8ffd-8bab-40a6-975b-89bfae6499ce,e952020a-55f2-4e0d-a57c-a5e534eb03c3,2024-11-29,Sushi,Fast Food,159.82,4,No,New York,Debit Card,50,4.0,639.28,Post,4,11,639.28,-1.228432071501543
7f164291-b06d-4b5d-965c-a95d9a8995ed,2043ae8b-b390-49cd-816d-6b7e5c69bfcd,2024-08-10,Pizza,Chinese,395.89,4,No,Los Angeles,UPI,30,3.0,1583.56,Pre,5,8,1583.56,0.9920216888864827
add31484-c290-44cb-adae-a2cab0f7ecd0,9befca93-9d84-4f75-8c49-3e5843d337c8,2025-04-14,Pasta,Fast Food,246.36,2,No,Los Angeles,Debit Card,18,2.0,492.72,Post,0,4,492.72,-0.4144444050298194
19210951-d8ce-4cc7-9f2e-073f8cd12479,4d317878-8026-4df8-9fc0-85fde37da496,2024-08-18,Salad,Vegetarian,236.27,1,No,Los Angeles,Debit Card,80,5.0,236.27,Pre,6,8,236.27,-0.5093500620057807
27579663-54fc-4e57-bcc6-a0e2b2690bc6,62fc6720-f90a-430c-8739-e1468c84e0b3,2024-08-02,Pasta,Vegetarian,241.38,1,No,Houston,Cash,21,3.0,241.38,Pre,4,8,241.38,-0.4612858492062603
d2b641f1-e52f-4fff-9dd2-69fbe2530806,9a18a6c3-d336-43ff-aa5c-b1d583dab9b0,2025-02-03,Pasta,Italian,113.77,2,Yes,Phoenix,UPI,28,1.0,227.54,Post,0,2,204.786,-1.6615743414463418
e23388e4-ccd5-4d72-a039-2f025c0ebf2b,2e674936-3004-475a-892e-84249650014e,2025-04-22,Pasta,Fast Food,107.93,5,No,Chicago,Cash,67,3.0,539.6500000000001,Post,1,4,539.6500000000001,-1.7165048703600791
8e1efa95-a837-4ce7-b635-88005a680b2b,d0624b2b-7e41-4a1b-8886-e75cf6123927,2024-06-04,Pizza,Fast Food,199.84,1,Yes,Houston,Cash,21,5.0,199.84,Pre,1,6,179.856,-0.8520074538426757
58a5440a-f545-435d-a16e-56a532abbfe0,dda7dc0b-ccd4-4c0f-bf40-ef98840a3a9e,2024-08-24,Salad,Italian,354.48,2,No,New York,Cash,19,2.0,708.96,Pre,5,8,708.96,0.6025228528731473
bd6600f8-3312-4e71-8178-02c2a36ad517,cec1292e-228d-4331-b251-ef3671c25a42,2025-02-23,Pizza,Indian,385.64,4,Yes,Houston,Credit Card,71,4.0,1542.56,Post,6,2,1388.304,0.8956110859128847
66dc53c3-d529-46cb-8674-6b6a73511997,82b4c486-f939-4e9e-9812-91e1b223b0a3,2025-04-14,Sushi,Italian,252.61,2,Yes,New York,UPI,18,5.0,505.22,Post,0,4,454.69800000000004,-0.3556574519971377
758852b4-a31c-4de8-943a-27c2c480ffd6,57a388da-6cab-4ed5-bae8-5645df7eb96c,2024-10-12,Sushi,Italian,127.7,1,No,Houston,UPI,51,3.0,127.7,Post,5,10,127.7,-1.5305499805271008
86a61a40-dfbb-4684-8abd-7e4bd3b95d91,c010e23e-771c-4c2e-9633-7b1ac530edcf,2025-03-31,Pasta,Vegetarian,271.23,5,Yes,Houston,Credit Card,70,4.0,1356.15,Post,0,3,1220.535,-0.1805193615221725
79c6d71c-9561-4718-9fdb-9f6776782e30,99e2fbe6-01ea-4aac-83be-a290adad1d4c,2025-02-16,Burger,Indian,337.62,1,No,Houston,Debit Card,30,1.0,337.62,Post,6,2,337.62,0.4439391683721851
9b077914-e05c-424a-973d-89e17951131e,8dce4b89-406c-4fc9-baa2-37e44d088380,2024-05-12,Burger,Indian,361.58,3,Yes,Houston,Credit Card,46,4.0,1084.74,Pre,6,5,976.2660000000001,0.6693048315182734
8920bcc5-9e92-429c-861d-e26b3d775817,cf8f8660-f4fd-4640-8ef0-3263d00a3b5d,2024-06-29,Sushi,Italian,331.85,2,No,Los Angeles,Debit Card,61,4.0,663.7,Pre,5,6,663.7,0.3896670533324136
5fe5752e-e910-498d-be5b-b4e3fc7cd899,a3422436-0592-471c-961c-80497a635e70,2024-08-10,Burger,Chinese,313.78,4,Yes,Chicago,Credit Card,60,5.0,1255.12,Pre,5,8,1129.608,0.21970221472432389
32a57064-347d-46f8-a636-1be0a5aef59e,5f96744c-ff7e-4a18-b970-df4674058b45,2024-06-25,Burger,Indian,120.83,5,Yes,Los Angeles,Credit Card,79,1.0,604.15,Pre,1,6,543.735,-1.5951685993006244
a37693fb-2637-446a-9a55-537afe551d21,cd6132d2-f7ed-419c-b680-c1b62e8ddb9f,2024-10-31,Burger,Indian,174.85,2,Yes,Los Angeles,Credit Card,62,2.0,349.7,Post,3,10,314.73,-1.0870612068485501
ed1e41f6-a400-4fae-8a03-2a6f87c891da,dd3150d6-bb9b-42ed-9dc4-88ab4b1a4c53,2025-01-18,Pasta,Fast Food,370.77,4,Yes,Phoenix,Cash,55,2.9950980392156863,1483.08,Post,5,1,1334.772,0.7557451672575285
be69595f-f260-4379-98c7-1870f976029b,9088cc34-4a7d-4e20-a33a-236e4491c3de,2024-12-06,Pasta,Indian,384.33,2,No,Houston,Debit Card,55,5.0,768.66,Post,4,12,768.66,0.8832893405572346
764531fa-a200-4988-9429-3f481ad48dbd,bd915af0-da2d-466c-a046-daf4ecda963b,2024-11-24,Pizza,Vegetarian,236.47,1,Yes,Chicago,Cash,27,2.0,236.47,Post,6,11,212.823,-0.507468879508735
bd1c55d2-6529-4312-8b39-c40c1706ae31,19f9047e-6c06-4d1b-b0f4-1e01f890bf1c,2025-01-30,Sushi,Vegetarian,203.33,4,No,Phoenix,UPI,55,1.0,813.32,Post,3,1,813.32,-0.8191808192692261
847cb736-e841-48fa-b990-529ca885f837,f4342dad-fbc7-416c-bcae-ddab1ddfffcf,2024-08-08,Salad,Italian,413.72,1,Yes,New York,Debit Card,35,2.9950980392156863,413.72,Pre,3,8,372.348,1.1597291084981174
a4798603-071f-4570-8124-6b7aae3c530a,34a81f91-fcf2-4fe1-bd6e-9f09149dda2a,2024-09-26,Pasta,Indian,386.91,5,No,New York,Debit Card,75,2.9950980392156863,1934.55,Pre,3,9,1934.55,0.907556594769126
79389433-bf36-4051-aea7-62823e6a0d8b,466e7f02-98d7-4eb9-b6b1-d4e65e56afac,2024-09-10,Pasta,Fast Food,253.76,3,Yes,Phoenix,Credit Card,34,2.9950980392156863,761.28,Pre,1,9,685.152,-0.34484065263912456
30dbe116-cefa-4fa0-a8aa-c31d74d3f81a,adbe02cb-1a27-4267-b8d8-9f21963b7d89,2024-06-10,Salad,Chinese,287.78,5,Yes,Los Angeles,Credit Card,75,4.0,1438.9,Pre,0,6,1295.0100000000002,-0.024851509891631856
6a6ddb93-6e21-4d49-a44c-7da9b71c3484,7248e5cf-c8f8-4d36-b35b-737adfd8c8d4,2024-11-23,Pasta,Italian,242.08,5,Yes,New York,UPI,21,5.0,1210.4,Post,5,11,1089.3600000000001,-0.45470171046659985
a81cc4cd-203a-4136-85b9-a691ae689f19,21f9639b-ed10-4e81-b304-a740419a0c9e,2024-12-17,Pasta,Chinese,128.4,3,Yes,Chicago,Debit Card,24,2.0,385.2000000000001,Post,1,12,346.6800000000001,-1.5239658417874402
46185c9a-523f-4a98-9e49-8676d3ee2feb,c1ca13a3-0a37-4560-8bef-fc8c11338ca4,2024-11-11,Burger,Chinese,326.67,3,No,Los Angeles,Credit Card,20,2.0,980.01,Post,0,11,980.01,0.34094442665892694
2ceab4e2-57d6-4d3b-b1fa-49a22135d777,2e3e06f7-83f0-4b73-ba79-ee2c4af12cad,2024-10-09,Burger,Indian,432.09,1,Yes,Los Angeles,Debit Card,79,4.0,432.09,Post,2,10,388.881,1.3325157208517748
42eb262e-eb22-4d76-a8ab-8776f30163df,44e0d5d8-e443-4cd6-872d-ae10120c374f,2024-06-24,Salad,Chinese,416.74,3,Yes,Los Angeles,UPI,70,4.0,1250.22,Pre,0,6,1125.198,1.1881349642035088
c4ac7ac7-402b-4ddf-a056-def8b0edf706,3d9a20e0-bc7f-4371-bb82-7416aa7f70f7,2024-06-28,Burger,Chinese,446.0,4,No,New York,Debit Card,63,2.0,1784.0,Pre,4,6,1784.0,1.4633519635213112
0b686180-ed02-4b6b-adbb-0db40c952b38,a791baf3-97d7-443a-9d16-cde6de260f57,2025-02-11,Sushi,Italian,338.19,1,No,Phoenix,UPI,62,2.0,338.19,Post,1,2,338.19,0.4493005384887656
56a5bdb1-8270-4e5a-b418-ab48c9cd87a0,0cd931a8-ac53-4786-be91-e150bcdaad42,2024-07-09,Burger,Fast Food,420.0,3,Yes,Los Angeles,Credit Card,43,2.0,1260.0,Pre,1,7,1134.0,1.2187982389053555
7074f51e-1eb3-4907-ad13-7f608e842f30,cac8d808-13f5-4294-b910-af12d2815ce6,2024-06-08,Salad,Indian,384.73,5,Yes,Phoenix,Credit Card,33,4.0,1923.65,Pre,5,6,1731.285,0.8870517055513266
54eadca1-9c37-4e6a-8483-02d9a9e73ccc,e56cc89b-8b5e-4f62-807b-9505f86481c1,2024-08-17,Burger,Chinese,257.55,4,Yes,Phoenix,UPI,41,2.9950980392156863,1030.2,Pre,5,8,927.1800000000001,-0.30919224432010617
a9c7fa1e-b057-4439-ab30-4bc552c814f6,24c11356-505c-49a2-8e14-c51c3e0af9f4,2024-05-14,Burger,Fast Food,458.4,3,No,Los Angeles,UPI,36,1.0,1375.1999999999998,Pre,1,5,1375.1999999999998,1.5799852783381516
6ef8a609-ba8e-4338-b87c-0e9f146d4e64,a7b7fd67-820e-448e-958e-e438c1d049f2,2024-07-06,Salad,Fast Food,218.51,1,Yes,Houston,UPI,15,2.9950980392156863,218.51,Pre,5,7,196.659,-0.6763990677434492
5d0a36bc-edc9-4473-aebb-5f6985ce0008,861bd4ab-7a28-4cc2-9292-829658cbcede,2024-10-21,Burger,Indian,344.58,5,Yes,Houston,UPI,79,5.0,1722.9,Post,0,10,1550.6100000000001,0.5094043192693792
0ac52598-78bc-44d7-9d7b-5ed43010c834,ef3b9f4c-fc46-461f-ac2e-c56d1b09ed59,2024-06-21,Sushi,Indian,337.51,1,Yes,Houston,Credit Card,35,1.0,337.51,Pre,4,6,303.759,0.4429045179988098
6547550f-7842-4d73-ba09-4df1ed71bbe2,90380018-6347-4014-ac24-55ec24a80ceb,2024-07-11,Pasta,Chinese,308.46,4,Yes,Phoenix,Credit Card,87,5.0,1233.84,Pre,3,7,1110.456,0.1696627603029053
4dd29e0d-7fa1-4daa-a57c-e44914fc0b7e,66a3f91e-1c30-4a71-895c-2da8296ad00c,2025-03-01,Salad,Chinese,183.98,4,Yes,New York,UPI,66,4.0,735.92,Post,5,3,662.328,-1.0011852258584089
db6a25ff-7bca-40fd-9fc3-384df0b0124d,ffac772d-4360-4f61-92de-94499e087bcd,2024-12-13,Burger,Chinese,439.6,3,Yes,Chicago,Cash,63,5.0,1318.8000000000002,Post,4,12,1186.9200000000003,1.4031541236158456
7dfec900-1448-457e-9a96-588950c4314b,d930ba76-ce17-4eca-9e01-40b56d159eb2,2024-10-15,Pizza,Vegetarian,227.08,2,No,Phoenix,Cash,86,3.0,454.16,Post,1,10,454.16,-0.5957903977450358
53b2a178-53d3-4528-a6ba-926b9a99b4f9,fdbf336c-0416-4d4f-8964-4b1bca0d7779,2024-09-27,Pasta,Indian,180.6,1,No,New York,Debit Card,46,4.0,180.6,Pre,4,9,180.6,-1.032977210058483
0a0f34ae-be2e-4d87-b411-ad1e89a21846,263042eb-1ca2-44dc-8c0d-74a1bb620a79,2025-04-18,Burger,Italian,150.34,1,No,Chicago,Credit Card,38,2.9950980392156863,150.34,Post,4,4,150.34,-1.3176001218615145
e0e22d6b-1541-4a9f-a09f-75065c7c6fa3,52ffd6be-6d7c-49ea-8746-3a156155f719,2024-08-31,Burger,Fast Food,319.08,2,Yes,Los Angeles,Cash,57,2.9950980392156863,638.16,Pre,5,8,574.3439999999999,0.26955355089603805
d62aa354-5869-4927-bcba-aadbb97e90e2,fab8822a-2b9b-47f6-86fc-bb8451bdb296,2024-05-07,Pasta,Indian,448.01,3,Yes,Los Angeles,Credit Card,75,2.9950980392156863,1344.03,Pre,1,5,1209.627,1.4822578476166217
c60796db-605f-4ed3-941a-506a059827ff,c0241b17-216b-428c-be4f-24080dcdd09d,2024-08-13,Pasta,Vegetarian,347.4,2,Yes,Los Angeles,Cash,28,2.9950980392156863,694.8,Pre,1,8,625.3199999999999,0.5359289924777252
dd349769-df95-4916-b9d0-7eea1c2edba2,64c4efd1-40fc-43f6-be25-ac2efe92ecda,2025-02-10,Pizza,Vegetarian,387.66,2,Yes,Chicago,Debit Card,49,2.0,775.32,Post,0,2,697.788,0.9146110291330478
eb5669e1-4555-48a9-b7ee-3bcecfb18ef6,9d98d32e-9366-4c3a-8163-1e3d47aa0a27,2024-09-23,Sushi,Fast Food,414.62,2,Yes,Los Angeles,Cash,87,1.0,829.24,Pre,0,9,746.316,1.1681944297348232
c817c33c-fdc6-418c-872e-fec642057c38,066b6f92-baf3-42e2-9333-d09398c3a3db,2024-11-24,Salad,Vegetarian,238.76,3,No,Houston,UPI,55,1.0,716.28,Post,6,11,716.28,-0.48592933991756054
0f14aa18-7847-4a75-8103-8b603e07a926,d84d8e0c-31e3-4290-a592-30f28ca06cc4,2025-04-11,Pizza,Vegetarian,182.76,3,Yes,Houston,UPI,41,2.0,548.28,Post,4,4,493.452,-1.0126604390903882
8412fde6-2d59-4fb9-95e5-a5f748dece0a,1d5a69da-0921-4962-9b35-6b1a5dda92fd,2024-08-31,Pizza,Chinese,477.16,5,No,Los Angeles,Debit Card,65,2.9950980392156863,2385.8,Pre,5,8,2385.8,1.7564401965610492
e985123f-a394-4883-9636-40a46eef8eed,1cfd0b33-1a6b-46d5-a69f-fbeeab864d15,2024-07-19,Salad,Italian,161.18,5,Yes,Phoenix,Credit Card,22,2.9950980392156863,805.9000000000001,Pre,4,7,725.3100000000001,-1.2156400305216313
a84e94b5-6534-4513-a202-bc1aa5d076ec,97599eac-ac29-43e2-b9c0-bd455f1e6e50,2024-10-02,Burger,Fast Food,360.65,4,No,Houston,UPI,35,4.0,1442.6,Post,2,10,1442.6,0.6605573329070102
5db38704-c0ca-4f77-a0ef-66bfca586525,39456230-9e3a-4e6d-ad6f-ccc56ccf811c,2025-02-16,Sushi,Vegetarian,423.22,4,No,Chicago,Credit Card,69,5.0,1692.88,Post,6,2,1692.88,1.2490852771077934
56b0f71a-6a51-457f-9bb8-43ee6fbf509b,d33f5100-2154-496f-aa88-d5354a24b742,2024-07-05,Sushi,Indian,456.06,1,Yes,Los Angeles,Credit Card,85,3.0,456.06,Pre,4,7,410.454,1.5579754431227157
24514fae-e094-4f5c-a25f-874845b07303,eac9b3c6-61a5-4b9a-8848-a46a23d8b1bb,2024-11-20,Sushi,Chinese,226.71,4,No,Houston,Cash,76,4.0,906.84,Post,2,11,906.84,-0.5992705853645707
be39dfd1-731c-4e94-a194-c7c3039d8f53,5bd7cbf3-fb34-4c4e-b1fb-c1be5fea9db1,2025-03-12,Sushi,Indian,168.33,1,No,Phoenix,Credit Card,28,3.0,168.33,Post,2,3,168.33,-1.1483877562522435
a8b31ba1-3819-493c-9e04-054a30db988c,f21979e4-c9f2-4664-9645-b3d81161ce27,2024-05-11,Burger,Italian,247.17,1,Yes,Chicago,UPI,46,3.0,247.17,Pre,5,5,222.453,-0.4068256159167841
a5b5fe0f-e66e-4c38-b03b-ec431f235495,742db886-6949-4006-8ac8-bda3f6281e99,2024-07-06,Salad,Fast Food,307.95,3,Yes,Houston,Credit Card,55,1.0,923.85,Pre,5,7,831.465,0.16486574493543857
26828474-893f-4fbe-b901-5edfe04f9459,7070f20b-676e-44cc-b638-22c8d8099cce,2024-08-17,Pizza,Italian,299.6,4,No,Phoenix,Debit Card,64,4.0,1198.4,Pre,5,8,1198.4,0.08632637568377619
1f2e9c13-f7d8-473d-841e-152b34c18666,1eeef29e-095b-464c-99d9-cf88e439ff03,2024-06-08,Pizza,Italian,316.58,1,No,Houston,Credit Card,72,4.0,316.58,Pre,5,6,316.58,0.24603876968296537
